constituency,ac_number,candidate,party,votes,turnout,reserved,region
Cheyyar,68,MUKKUR N. SUBRAMANIAN,AIADMK,86680,,GEN,North
Cheyyar,68,DUSI K MOHAN,TVK,65599,,GEN,North
Cheyyar,68,JOTHI. O,DMK,59894,,GEN,North
Cheyyar,68,TAMILSELVAN. M,NTK,7043,,GEN,North
Cheyyar,68,NOTA,NOTA,950,,GEN,North
Cheyyar,68,KUTTIMANI. S,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,401,,GEN,North
Cheyyar,68,MOHAN. R,IND,394,,GEN,North
Cheyyar,68,DURUGAN. M,Vanchit Bahujan Aaghadi,334,,GEN,North
Cheyyar,68,ARJUNAN. M,IND,320,,GEN,North
Cheyyar,68,SRINIVASAN. K,Aanaithinthiya Jananayaka Pathukappu Kazhagam,259,,GEN,North
Cheyyar,68,VENKATESAN. V,Anaithindia Samudaya Munnetra Kazhagam,224,,GEN,North
Cheyyar,68,PALANI. M,Tamizhaga Vaazhvurimai Katchi,182,,GEN,North
Cheyyar,68,CHANDRASEKARAN. M,All India Jananayaka Makkal Kazhagam,145,,GEN,North
Cheyyar,68,RAGUPATHI. S,Anti Corruption Dynamic Party,145,,GEN,North
Vandavasi,69,AMBETHKUMAR. S,DMK,63805,,SC,North
Vandavasi,69,RANI. P,AIADMK,60472,,SC,North
Vandavasi,69,UDHAYAKUMAR. M,TVK,58174,,SC,North
Vandavasi,69,GANESH. R,NTK,5495,,SC,North
Vandavasi,69,NOTA,NOTA,988,,SC,North
Vandavasi,69,RANI. A,IND,674,,SC,North
Vandavasi,69,JAISANKAR. M,IND,331,,SC,North
Vandavasi,69,PONNAMBALAM. P,IND,262,,SC,North
Vandavasi,69,THAMARAI SELVI. S,Tamizhaga Vaazhvurimai Katchi,252,,SC,North
Vandavasi,69,UDHAYAKUMAR. N,IND,187,,SC,North
Vandavasi,69,MUTHUPERUMAL. K,Aanaithinthiya Jananayaka Pathukappu Kazhagam,124,,SC,North
Vandavasi,69,KANNIYAPPAN. S,IND,121,,SC,North
Vandavasi,69,MUTHUSELVAM. V,Anti Corruption Dynamic Party,113,,SC,North
Vandavasi,69,AMBEDKAR. T,IND,104,,SC,North
Vandavasi,69,RAKESH SHARMA. R,Thakkam Katchi,61,,SC,North
Vandavasi,69,ARJUNAN. M,IND,41,,SC,North
Gingee,70,GANESHKUMAR A,PMK,78201,,GEN,Central
Gingee,70,GINGEE MASTHAN K S,DMK,65556,,GEN,Central
Gingee,70,CHANDRASEKARAN B,TVK,61609,,GEN,Central
Gingee,70,ADVOCATE KRISHNAN E,NTK,6371,,GEN,Central
Gingee,70,NOTA,NOTA,508,,GEN,Central
Gingee,70,RAMESH R,IND,483,,GEN,Central
Gingee,70,MUNUSAMY A,IND,435,,GEN,Central
Gingee,70,SAKTHIVEL A,Thakkam Katchi,432,,GEN,Central
Gingee,70,PRABAKARAN M,IND,431,,GEN,Central
Gingee,70,RASANAYAGAM N,Tamizhaga Vaazhvurimai Katchi,420,,GEN,Central
Gingee,70,POYYATHAPPAN K,IND,411,,GEN,Central
Gingee,70,RANGARAJAN E,Bahujan Samaj Party,381,,GEN,Central
Gingee,70,DEVENDIRAN M,IND,319,,GEN,Central
Gingee,70,PERUMAL N,Aanaithinthiya Jananayaka Pathukappu Kazhagam,285,,GEN,Central
Gingee,70,THANIGAIMALAI R,Anti Corruption Dynamic Party,174,,GEN,Central
Gingee,70,SRIDHAR G,IND,160,,GEN,Central
Gingee,70,MOHAN A,IND,153,,GEN,Central
Gingee,70,MOHAMMAD SIDDIQ M H,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,128,,GEN,Central
Gingee,70,GOKULRAJ S,IND,113,,GEN,Central
Gingee,70,BANUKUMAR R,IND,82,,GEN,Central
Mailam,71,SHANMUGAM C VE,AIADMK,82353,,GEN,Central
Mailam,71,VIJAY NIRANJAN A,TVK,52312,,GEN,Central
Mailam,71,VENKATESAN L,DMDK,46267,,GEN,Central
Mailam,71,VIDJAIVIKRAM S,NTK,4383,,GEN,Central
Mailam,71,SIVA S,IND,552,,GEN,Central
Mailam,71,GOPU V S,IND,537,,GEN,Central
Mailam,71,RANJITH KUMAR  M,Bahujan Samaj Party,365,,GEN,Central
Mailam,71,RANJITHA V,IND,357,,GEN,Central
Mailam,71,VINOTH R,Thakkam Katchi,332,,GEN,Central
Mailam,71,NOTA,NOTA,299,,GEN,Central
Mailam,71,AYYANAR N,Anti Corruption Dynamic Party,264,,GEN,Central
Mailam,71,TAMIZHARASAN M,IND,252,,GEN,Central
Mailam,71,KRISHNAMURTHY K,IND,198,,GEN,Central
Mailam,71,SUNDAR C,IND,133,,GEN,Central
Mailam,71,ANANDHABABU M,Tamizhaga Vaazhvurimai Katchi,121,,GEN,Central
Mailam,71,VIJAYAGANTH K,IND,97,,GEN,Central
Mailam,71,MANAVALAN A,Anna MGR Dravida Makkal Kalgam,93,,GEN,Central
Mailam,71,KARVANNAN K,IND,92,,GEN,Central
Mailam,71,SURESH KUMAR S,Indhia Kudiarasu Katchi,82,,GEN,Central
Mailam,71,SEKAR NAYAKAR I M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,59,,GEN,Central
Mailam,71,PURUSHOTHAMAN K,Desiya Makkal Sakthi Katchi,47,,GEN,Central
Mailam,71,DIVYA P,Naam Indiar Party,26,,GEN,Central
Tindivanam,72,VANNI ARASU,VCK,63833,,SC,Central
Tindivanam,72,ARJUNAN. P,AIADMK,63099,,SC,Central
Tindivanam,72,SAKTHIVEL. S,TVK,61159,,SC,Central
Tindivanam,72,PACHIMUTHU. P,NTK,5242,,SC,Central
Tindivanam,72,NOTA,NOTA,714,,SC,Central
Tindivanam,72,VINOTH. S,IND,435,,SC,Central
Tindivanam,72,VENKATACHALAPATHY. A,Bahujan Samaj Party,422,,SC,Central
Tindivanam,72,VISWANATHAN. S.A,IND,208,,SC,Central
Tindivanam,72,MOHAN. A,MAKKAL SAKTHI KATCHI,201,,SC,Central
Tindivanam,72,PON.SIVAKUMAR,IND,199,,SC,Central
Tindivanam,72,DEVAKUMARAN. E,IND,198,,SC,Central
Tindivanam,72,CHANDARAN. A,IND,99,,SC,Central
Tindivanam,72,DURKALI. N,IND,78,,SC,Central
Tindivanam,72,VANJINATHAN. C,Tamizhaga Vaazhvurimai Katchi,74,,SC,Central
Tindivanam,72,RAMNESHWARAN. V,Thakkam Katchi,65,,SC,Central
Vanur,73,GOWTHAM D,DMK,68873,,SC,Central
Vanur,73,SURESH P,TVK,61839,,SC,Central
Vanur,73,MURUGAN P,AIADMK,54193,,SC,Central
Vanur,73,KARIKALAN B,NTK,4697,,SC,Central
Vanur,73,VETRIVEL G,IND,572,,SC,Central
Vanur,73,NOTA,NOTA,519,,SC,Central
Vanur,73,SAKTHIVEL S,Tamizhaga Vaazhvurimai Katchi,285,,SC,Central
Vanur,73,VINAYAGAMOORTHY M,Bahujan Samaj Party,265,,SC,Central
Vanur,73,RADHIKA S,IND,197,,SC,Central
Vanur,73,SATHYARAMAN P,IND,172,,SC,Central
Vanur,73,SIVAKUMAR R,IND,112,,SC,Central
Vanur,73,ANANDAKUMAR P M,Thakkam Katchi,95,,SC,Central
Vanur,73,AYYANAR E,IND,93,,SC,Central
Vanur,73,MURALI M,IND,83,,SC,Central
Vanur,73,SURESH C V,IND,68,,SC,Central
Vanur,73,THANGARASU N,IND,56,,SC,Central
Viluppuram,74,LAKSHMANAN R,DMK,72982,,GEN,Central
Viluppuram,74,MOHANRAJ N,TVK,68863,,GEN,Central
Viluppuram,74,VIJAYASURESHBABU,AIADMK,63808,,GEN,Central
Viluppuram,74,ABINAYA PONNIVALAVAN,NTK,5786,,GEN,Central
Viluppuram,74,NOTA,NOTA,573,,GEN,Central
Viluppuram,74,KUMARAN R,Tamizhaga Vaazhvurimai Katchi,440,,GEN,Central
Viluppuram,74,MURUGAN S,Bahujan Samaj Party,390,,GEN,Central
Viluppuram,74,MOHAMED ALI JINNA M,IND,282,,GEN,Central
Viluppuram,74,RAGHUL R,IND,277,,GEN,Central
Viluppuram,74,LAKSHMANAN R,IND,243,,GEN,Central
Viluppuram,74,NAGARAJAN P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,231,,GEN,Central
Viluppuram,74,LAKSHMANAN R,IND,175,,GEN,Central
Viluppuram,74,RAJKUMAR S,IND,172,,GEN,Central
Viluppuram,74,ARUMUGAM M,IND,150,,GEN,Central
Viluppuram,74,LAKSHMANAN K,IND,148,,GEN,Central
Viluppuram,74,RAYAR K,IND,142,,GEN,Central
Viluppuram,74,VIJAYA M,IND,141,,GEN,Central
Viluppuram,74,VIJAYA D,IND,100,,GEN,Central
Viluppuram,74,RAMAN K,IND,94,,GEN,Central
Viluppuram,74,VIJAYA M,IND,93,,GEN,Central
Viluppuram,74,PRAVEEN KUMAR R,IND,84,,GEN,Central
Viluppuram,74,BALAMURUGAN N,IND,77,,GEN,Central
Viluppuram,74,AKBAR ALI P,IND,63,,GEN,Central
Viluppuram,74,MOHAN C,IND,62,,GEN,Central
Viluppuram,74,VIJAYA K,IND,46,,GEN,Central
Vikravandi,75,SIVAKUMAR C,PMK,69727,,GEN,Central
Vikravandi,75,VIJAI VADIVEL A,TVK,68817,,GEN,Central
Vikravandi,75,ANNIYUR SIVA @ SIVASHANMUGAM A,DMK,60941,,GEN,Central
Vikravandi,75,SUBHA CHANDRASEKARAN A,NTK,4979,,GEN,Central
Vikravandi,75,SETTU C,Tamizhaga Vaazhvurimai Katchi,592,,GEN,Central
Vikravandi,75,SIVAKUMAR S,IND,455,,GEN,Central
Vikravandi,75,INBARASAN G,Bahujan Samaj Party,442,,GEN,Central
Vikravandi,75,SANMUGAM B,IND,432,,GEN,Central
Vikravandi,75,NOTA,NOTA,401,,GEN,Central
Vikravandi,75,RAMACHANDRAN P,Anti Corruption Dynamic Party,342,,GEN,Central
Vikravandi,75,TAMILSELVAN D,IND,288,,GEN,Central
Vikravandi,75,SHANMUGAM P,IND,244,,GEN,Central
Vikravandi,75,GOKUL RAJ B,IND,205,,GEN,Central
Vikravandi,75,STALIN D,Aanaithinthiya Jananayaka Pathukappu Kazhagam,194,,GEN,Central
Vikravandi,75,SHANMUGAM R,IND,158,,GEN,Central
Vikravandi,75,SELVAKUMAR S,IND,154,,GEN,Central
Vikravandi,75,BACKIYALAKSHMI C,Thakkam Katchi,141,,GEN,Central
Vikravandi,75,RAJARAM M,IND,127,,GEN,Central
Vikravandi,75,YEASURAJA M,IND,115,,GEN,Central
Vikravandi,75,SAKTHIVEL A,IND,104,,GEN,Central
Vikravandi,75,THAMIZHVENGAI KA,Desiya Makkal Sakthi Katchi,103,,GEN,Central
Vikravandi,75,MURUGAN C,IND,76,,GEN,Central
Vikravandi,75,MOHAMMAD SIDDIQ M H,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,71,,GEN,Central
Vikravandi,75,RAMACHANDRAN A,IND,68,,GEN,Central
Vikravandi,75,PRABHAKARAN D,IND,55,,GEN,Central
Tirukkoyilur,76,PALANISAMY S,AIADMK,73033,,GEN,Central
Tirukkoyilur,76,VIJAY R BARANIBALAAJI,TVK,72748,,GEN,Central
Tirukkoyilur,76,DR PON GAUTHAMSIGAMANI,DMK,62452,,GEN,Central
Tirukkoyilur,76,HEMARAJAN K,NTK,5791,,GEN,Central
Tirukkoyilur,76,RAMAKRISHNAN M,IND,589,,GEN,Central
Tirukkoyilur,76,VIJAYAMOORTHI E,IND,571,,GEN,Central
Tirukkoyilur,76,NOTA,NOTA,500,,GEN,Central
Tirukkoyilur,76,GOVINDHAKANNAN M,Bahujan Samaj Party,374,,GEN,Central
Tirukkoyilur,76,TAMILSELVAM R,Tamizhaga Vaazhvurimai Katchi,312,,GEN,Central
Tirukkoyilur,76,RAVICHANDRAN G,IND,205,,GEN,Central
Tirukkoyilur,76,GOWTHAM S,IND,192,,GEN,Central
Tirukkoyilur,76,EDWIN ABINESH A,IND,136,,GEN,Central
Tirukkoyilur,76,PRABHAKARAN V J,IND,132,,GEN,Central
Tirukkoyilur,76,SELVAM K,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,108,,GEN,Central
Tirukkoyilur,76,PALANISAMY E,IND,94,,GEN,Central
Tirukkoyilur,76,KARTHICK S,IND,81,,GEN,Central
Ulundurpettai,77,VASANTHAVEL G R,DMK,98471,,GEN,Central
Ulundurpettai,77,KUMARAGURU R,AIADMK,96194,,GEN,Central
Ulundurpettai,77,SUDHAKAR M,TVK,66208,,GEN,Central
Ulundurpettai,77,LOGESHWARI S,NTK,6525,,GEN,Central
Ulundurpettai,77,NOTA,NOTA,1051,,GEN,Central
Ulundurpettai,77,MANIKANDAN P,IND,642,,GEN,Central
Ulundurpettai,77,UDHAYAKUMAR R,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,590,,GEN,Central
Ulundurpettai,77,KRISHNAMOORTHY V,IND,282,,GEN,Central
Ulundurpettai,77,RAMAKRISHNAN R,IND,251,,GEN,Central
Ulundurpettai,77,SENTHIL P,IND,217,,GEN,Central
Ulundurpettai,77,PARTHIBAN V,IND,170,,GEN,Central
Ulundurpettai,77,BALAKRISHNAN K,Anna Makkal Katchi,140,,GEN,Central
Ulundurpettai,77,SASIKUMAR N,IND,110,,GEN,Central
Ulundurpettai,77,SANKAR S,IND,78,,GEN,Central
Ulundurpettai,77,ARASAN K,IND,73,,GEN,Central
Rishivandiyam,78,KARTHIKEYAN K,DMK,89711,,GEN,Central
Rishivandiyam,78,ASHOK KUMAR G,TVK,84849,,GEN,Central
Rishivandiyam,78,CHEZHIYAN P,PMK,56488,,GEN,Central
Rishivandiyam,78,RADHIKA P,NTK,7247,,GEN,Central
Rishivandiyam,78,SENTHIKUMAR V N,IND,1071,,GEN,Central
Rishivandiyam,78,SELVARAJ P,IND,800,,GEN,Central
Rishivandiyam,78,BALAKRISHNAN A,Bahujan Samaj Party,578,,GEN,Central
Rishivandiyam,78,NOTA,NOTA,534,,GEN,Central
Rishivandiyam,78,ANBUMURUGAN S,IND,458,,GEN,Central
Rishivandiyam,78,SEVVANTHA G K,Anna Makkal Katchi,322,,GEN,Central
Rishivandiyam,78,RANGANATHAN N,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,302,,GEN,Central
Rishivandiyam,78,ARUMUGAM G,Parivartan Rajniti Party,291,,GEN,Central
Rishivandiyam,78,VENKATRAMAN J,Naadaalum Makkal Katchi,251,,GEN,Central
Rishivandiyam,78,KARTHIKEYAN A,IND,244,,GEN,Central
Rishivandiyam,78,MANIKANDAN C,IND,241,,GEN,Central
Rishivandiyam,78,VINOTH S,IND,208,,GEN,Central
Rishivandiyam,78,SEZHIYAN K,IND,173,,GEN,Central
Rishivandiyam,78,SANKAR R,Tamizhaga Vaazhvurimai Katchi,161,,GEN,Central
Rishivandiyam,78,VIJAYAKUMAR G,IND,141,,GEN,Central
Rishivandiyam,78,GOWTHAM C,IND,136,,GEN,Central
Rishivandiyam,78,RAJA S,IND,130,,GEN,Central
Rishivandiyam,78,KARTHIKEYAN V,IND,125,,GEN,Central
Rishivandiyam,78,RAJA K,IND,97,,GEN,Central
Rishivandiyam,78,ANBU D,IND,90,,GEN,Central
Rishivandiyam,78,NARAYANAN L,IND,83,,GEN,Central
Rishivandiyam,78,MARIKKANNU A,IND,64,,GEN,Central
Sankarapuram,79,RAKESH R,AIADMK,80250,,GEN,Central
Sankarapuram,79,UDHAYASURIYAN T,DMK,76810,,GEN,Central
Sankarapuram,79,JAGADESAN A,TVK,67624,,GEN,Central
Sankarapuram,79,RAMESH K,NTK,5567,,GEN,Central
Sankarapuram,79,RAMACHANDIRAN M,Tamizhaga Vaazhvurimai Katchi,677,,GEN,Central
Sankarapuram,79,MANIKANDAN P,IND,579,,GEN,Central
Sankarapuram,79,SUDHA M,Bahujan Samaj Party,544,,GEN,Central
Sankarapuram,79,MAYILAMPARAI MARI A,IND,512,,GEN,Central
Sankarapuram,79,VIJAY J,IND,409,,GEN,Central
Sankarapuram,79,NOTA,NOTA,383,,GEN,Central
Sankarapuram,79,PACHAIYAPPAN K,IND,351,,GEN,Central
Sankarapuram,79,NADARAJAN K,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,328,,GEN,Central
Sankarapuram,79,DURAI EZHILAN P,IND,295,,GEN,Central
Sankarapuram,79,GANGASEKAR A,MAKKAL SAKTHI KATCHI,223,,GEN,Central
Sankarapuram,79,MANI G,IND,166,,GEN,Central
Sankarapuram,79,DR.MURUGU K,IND,113,,GEN,Central
Sankarapuram,79,SAMIKKANNU M,IND,112,,GEN,Central
Sankarapuram,79,JAYAPRAKASH K,IND,111,,GEN,Central
Sankarapuram,79,ANBAZHAGAN S,IND,105,,GEN,Central
Sankarapuram,79,SANNIYASI N,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,100,,GEN,Central
Sankarapuram,79,KAVIKUIL V,IND,97,,GEN,Central
Sankarapuram,79,HARUN RASHEETH J,IND,87,,GEN,Central
Sankarapuram,79,VIGNESH R,IND,85,,GEN,Central
Kallakurichi,80,ARUL VIGNESH C,TVK,81132,,SC,Central
Kallakurichi,80,RAJEEVGANDHI S,AIADMK,80334,,SC,Central
Kallakurichi,80,MALATHI K,VCK,77666,,SC,Central
Kallakurichi,80,NAGAMMAL RAJKODI,NTK,7494,,SC,Central
Kallakurichi,80,NOTA,NOTA,883,,SC,Central
Kallakurichi,80,VIGNESH G,IND,653,,SC,Central
Kallakurichi,80,VASANTHAKUMAR S,IND,417,,SC,Central
Kallakurichi,80,RAJIVGANDHI P,IND,308,,SC,Central
Kallakurichi,80,SELVARAJ M,IND,219,,SC,Central
Kallakurichi,80,RAJIVGANDHI S,IND,196,,SC,Central
Kallakurichi,80,MALATHI K,IND,179,,SC,Central
Kallakurichi,80,PRABU C,IND,145,,SC,Central
Gangavalli,81,NALLATHAMBI. A,AIADMK,73167,,SC,Central
Gangavalli,81,CHINNADURAI. K,DMK,58763,,SC,Central
Gangavalli,81,SUJATHA. V,TVK,55291,,SC,Central
Gangavalli,81,ABIRAMI. A,NTK,6242,,SC,Central
Gangavalli,81,NOTA,NOTA,731,,SC,Central
Gangavalli,81,BALAKRISHNAN. P,Bahujan Samaj Party,533,,SC,Central
Gangavalli,81,DHANAPAL. S,IND,444,,SC,Central
Gangavalli,81,RAMESH. S,IND,390,,SC,Central
Gangavalli,81,KAVIARASAN. T.T,Tamizhaga Vaazhvurimai Katchi,234,,SC,Central
Gangavalli,81,MARIMUTHU. S,Puthiya Tamilagam,220,,SC,Central
Gangavalli,81,KANNAN. S,IND,212,,SC,Central
Gangavalli,81,TAMILARASAN. T,IND,196,,SC,Central
Gangavalli,81,ANBAZHAGAN. S,Anna Makkal Katchi,151,,SC,Central
Gangavalli,81,GUNAPRAKASH. D,IND,105,,SC,Central
Attur,82,JAYASANKARAN. A.P.,AIADMK,80843,,SC,Central
Attur,82,SELVABHARATHI. R.,TVK,65525,,SC,Central
Attur,82,ARTHANARI. S.K.,INC,51896,,SC,Central
Attur,82,MONISHA CHINNADURAI.,NTK,6532,,SC,Central
Attur,82,NOTA,NOTA,1031,,SC,Central
Attur,82,RAJESHKANNAN. K.,IND,511,,SC,Central
Attur,82,SELLAMMAL. V.M.,Bahujan Samaj Party,412,,SC,Central
Attur,82,MANICKAM. K.,IND,256,,SC,Central
Attur,82,POOMALAI. C.,IND,235,,SC,Central
Attur,82,PALANIYAMMAL. S.,Desiya Makkal Sakthi Katchi,215,,SC,Central
Attur,82,SELVAKANNAN. L.,IND,173,,SC,Central
Attur,82,RAMESH. G.,Tamizhaga Vaazhvurimai Katchi,172,,SC,Central
Attur,82,JAGAN. T.,IND,158,,SC,Central
Attur,82,VARATHARAJ. G.,IND,141,,SC,Central
Attur,82,MANIMARAN. A.,IND,107,,SC,Central
Attur,82,MANIKANDAN. M.,IND,89,,SC,Central
Yercaud,83,USHARANI. P,AIADMK,87772,,ST,Central
Yercaud,83,LAKSHMI JANARTHANAN. J,TVK,85583,,ST,Central
Yercaud,83,REVATHI. T.M,DMK,68045,,ST,Central
Yercaud,83,PALANISAMY. M,NTK,7601,,ST,Central
Yercaud,83,NOTA,NOTA,1250,,ST,Central
Yercaud,83,PALANISAMY. K,Bahujan Samaj Party,910,,ST,Central
Yercaud,83,GOPI. C,Communist Party of India (Marxist-Leninist) (Liberation),658,,ST,Central
Yercaud,83,VENKATESAN. S,IND,513,,ST,Central
Yercaud,83,PAZHANIVEL. K,IND,303,,ST,Central
Yercaud,83,THANGADURAI. N,IND,294,,ST,Central
Yercaud,83,VENGATESHSAN. T,Tamizhaga Vaazhvurimai Katchi,235,,ST,Central
Yercaud,83,VIJAYAKUMAR. N,IND,211,,ST,Central
Yercaud,83,KALIYAPPAN. A,IND,123,,ST,Central
Yercaud,83,KARTHIK. N,IND,94,,ST,Central
Omalur,84,MANI. R,AIADMK,112246,,GEN,Central
Omalur,84,ADHIYAMAAN. R.V,TVK,97707,,GEN,Central
Omalur,84,ELANGOVAN. A.R,DMDK,46917,,GEN,Central
Omalur,84,SIVASAKTHI. M,NTK,8370,,GEN,Central
Omalur,84,GOBINATHAN. R,IND,1544,,GEN,Central
Omalur,84,NOTA,NOTA,1433,,GEN,Central
Omalur,84,MAYAKKANNAN. R,IND,629,,GEN,Central
Omalur,84,KRISHNAMOORTHY. D,Tamizhaga Vaazhvurimai Katchi,537,,GEN,Central
Omalur,84,MOHANRAJ. P.M,IND,378,,GEN,Central
Omalur,84,SURESHKUMAR. S,Aanaithinthiya Jananayaka Pathukappu Kazhagam,363,,GEN,Central
Omalur,84,JEGANATHAN. A,IND,207,,GEN,Central
Omalur,84,MANOKARAN. A,IND,197,,GEN,Central
Omalur,84,SANTHALINGAM. C,IND,164,,GEN,Central
Omalur,84,ARUL PRAKASH. T,IND,149,,GEN,Central
Omalur,84,PERUMAL. S,IND,142,,GEN,Central
Omalur,84,MANI. V,IND,136,,GEN,Central
Mettur,85,VENKATACHALAM. G,AIADMK,86498,,GEN,Central
Mettur,85,MIDHUN CHAKRAVARTHY. M,DMK,67393,,GEN,Central
Mettur,85,SELVAM. K,TVK,65260,,GEN,Central
Mettur,85,VIDHYA VEERAPPAN,NTK,7109,,GEN,Central
Mettur,85,NOTA,NOTA,794,,GEN,Central
Mettur,85,RAMKUMAR. D.M,IND,706,,GEN,Central
Mettur,85,DURAIRAJ. V,IND,659,,GEN,Central
Mettur,85,VENKATASALAM. G,IND,471,,GEN,Central
Mettur,85,PERIYAPONNU. O,Tamizhaga Vaazhvurimai Katchi,403,,GEN,Central
Mettur,85,DR.PADMARAJAN. K,IND,390,,GEN,Central
Mettur,85,PRABAKARAN. S,IND,251,,GEN,Central
Mettur,85,KRISHNAMOORTHY. P,IND,237,,GEN,Central
Mettur,85,SARAVANAKUMAR. M,IND,223,,GEN,Central
Mettur,85,MURUGAN. P,IND,192,,GEN,Central
Mettur,85,JAGANATHAN. A,IND,121,,GEN,Central
Mettur,85,VELU. A,Vada Tamil Nadu Munnetra Katchi,107,,GEN,Central
Mettur,85,CHIDAMBARAM. A,IND,104,,GEN,Central
Mettur,85,KANNAN. M,IND,99,,GEN,Central
Mettur,85,KANNAN. R,IND,88,,GEN,Central
Edappadi,86,EDAPPADI PALANISWAMI. K,AIADMK,148933,,GEN,Central
Edappadi,86,PREMKUMAR. K,IND,50823,,GEN,Central
Edappadi,86,KASI. C,DMK,44011,,GEN,Central
Edappadi,86,PRIYADHARSHINI. A,NTK,8450,,GEN,Central
Edappadi,86,GOVINDARAJ.V,Tamizhaga Vaazhvurimai Katchi,1662,,GEN,Central
Edappadi,86,NOTA,NOTA,1341,,GEN,Central
Edappadi,86,RAJA. K. B.SC. B.TECH. EX.INAS,IND,739,,GEN,Central
Edappadi,86,THULASIMANI. P,IND,435,,GEN,Central
Edappadi,86,SURESH. L,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,429,,GEN,Central
Edappadi,86,STUDENT'S FRIEND MURUGAN. M,IND,399,,GEN,Central
Edappadi,86,IYYAPPAN PERUMAL. P,IND,296,,GEN,Central
Edappadi,86,ELUMALAI. P,IND,215,,GEN,Central
Edappadi,86,KUMARESAN. M,IND,207,,GEN,Central
Edappadi,86,MURUGAN. C,IND,159,,GEN,Central
Edappadi,86,SUBRAMANI. P,IND,97,,GEN,Central
Edappadi,86,SAKTHIVEL. S,IND,67,,GEN,Central
Sankari,87,VETRIVEL. S,AIADMK,87342,,GEN,Central
Sankari,87,SENTHILKUMAR. K,TVK,77825,,GEN,Central
Sankari,87,MANIKANDAN. M,DMK,65716,,GEN,Central
Sankari,87,NITHYA. A,NTK,7534,,GEN,Central
Sankari,87,DR. GURUNATHAN. S,Indhu Dravida Makkal Katchi,1009,,GEN,Central
Sankari,87,NOTA,NOTA,711,,GEN,Central
Sankari,87,PARAMASIVAM. R,IND,473,,GEN,Central
Sankari,87,SETTUMUTHU. V,Bahujan Samaj Party,398,,GEN,Central
Sankari,87,MANIKANDAN. D,IND,395,,GEN,Central
Sankari,87,MAYILKUMAR. M,IND,340,,GEN,Central
Sankari,87,VIGNESH. A,IND,289,,GEN,Central
Sankari,87,SENTHILKUMAR. R.S.,Tamizhaga Vaazhvurimai Katchi,287,,GEN,Central
Sankari,87,POOVARASAN. S,IND,268,,GEN,Central
Sankari,87,DURAIRAJ. C,IND,260,,GEN,Central
Sankari,87,VIJAYAKUMAR. M,IND,244,,GEN,Central
Sankari,87,SALMAN. E,IND,147,,GEN,Central
Sankari,87,SAKTHIVEL. D,IND,140,,GEN,Central
Sankari,87,MANIKANDAN. P,IND,136,,GEN,Central
Sankari,87,RANJITH KUMAR. V,IND,96,,GEN,Central
Sankari,87,SAKTHIVEL. G,IND,86,,GEN,Central
Sankari,87,RAMESHKUMAR. V,IND,83,,GEN,Central
Salem (West),88,LAKSHMANAN.S,TVK,120407,,GEN,Central
Salem (West),88,KARTHE.M,PMK,45540,,GEN,Central
Salem (West),88,ALAGAAPURAM. R. MOHANRAJ,DMDK,41522,,GEN,Central
Salem (West),88,ARUL RAMADAS,Aanaithinthiya Jananayaka Pathukappu Kazhagam,12532,,GEN,Central
Salem (West),88,SURESH KUMAR.R,NTK,6820,,GEN,Central
Salem (West),88,NOTA,NOTA,1052,,GEN,Central
Salem (West),88,RAJ KUMAR .G,Tamizhaga Vaazhvurimai Katchi,636,,GEN,Central
Salem (West),88,ER.PRABAKARAN.S,IND,613,,GEN,Central
Salem (West),88,PRABU .K,Vishwa Tamil Kazhagam,404,,GEN,Central
Salem (West),88,GUNASEKARAN .R,Bahujan Samaj Party,395,,GEN,Central
Salem (West),88,BHARATH.S,IND,395,,GEN,Central
Salem (West),88,CHANDRASEKARAN.G,IND,393,,GEN,Central
Salem (West),88,VELMANIKANDAN. S,IND,369,,GEN,Central
Salem (West),88,SRISABARINATHAN,IND,359,,GEN,Central
Salem (West),88,AMIRTHALINGAM.N,IND,318,,GEN,Central
Salem (West),88,ARUL.P,IND,301,,GEN,Central
Salem (West),88,KUMAR.A.P,IND,263,,GEN,Central
Salem (West),88,KARTHICK.M,IND,243,,GEN,Central
Salem (West),88,ARUL.D,IND,239,,GEN,Central
Salem (West),88,MANOHAR.C,IND,214,,GEN,Central
Salem (West),88,THIYAGARAJAN.M,IND,184,,GEN,Central
Salem (West),88,PERUMAL. A,IND,181,,GEN,Central
Salem (West),88,SELVAM.R,IND,147,,GEN,Central
Salem (West),88,RADHAKRISHNAN. R,IND,137,,GEN,Central
Salem (West),88,BHARANITHARAN.D.K,IND,118,,GEN,Central
Salem (West),88,VIJAYAKUMAR. S,IND,111,,GEN,Central
Salem (West),88,ARUL. T,IND,108,,GEN,Central
Salem (West),88,KARTHICK.R,IND,91,,GEN,Central
